exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs10038382,-0.31166518254675,1.15761353517364,0.787752103714477
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs75751670,0.821064552661382,0.928652321630804,0.376617219883291
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7594904,-3.85964912280702,1.14551083591331,0.000753403932021744
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7603132,-2.04252088078967,1.00987091875475,0.0431189041366866
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs76076331,0.138814735718099,0.747463961558996,0.852668824833466
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7614270,-0.637417218543046,1.20860927152318,0.597917745682896
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs76235882,0.22960229602296,0.971709717097171,0.813210036073731
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs76246107,1.39163916391639,1.24862486248625,0.265048689717813
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7626224,-1.43135345666991,1.32424537487829,0.2797494494439
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7641346,0.642105263157895,1.46315789473684,0.660771010110243
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7650602,-2.09797657082002,1.18210862619808,0.0759350830276913
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7655515,-0.0112359550561798,1.24719101123596,0.99281194803678
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs76608582,0.346676197283774,0.850607576840601,0.683594514487453
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7667405,-0.41501976284585,1.29446640316206,0.748505437765616
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7675728,1.07074569789675,1.33843212237094,0.423710797166793
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs76878669,-0.493209435310936,0.922087205146533,0.592730265819558
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs77025239,-0.0562587904360056,1.0196905766526,0.956001106054474
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7710653,0.607375271149675,1.25813449023861,0.629267134854082
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs77128898,-1.08342361863489,0.899241603466956,0.228273076486144
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7735300,0.162224797219003,1.32097334878331,0.902259917132016
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs77702622,0.81732733959951,1.19738455251328,0.494863517098906
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs77719387,-0.519904285403524,1.16597781161627,0.655672716796135
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7773815,-0.18887722980063,1.19622245540399,0.874539745432806
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs77835879,-0.993129294191131,1.31792629606496,0.451116772824015
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7795598,-3.57303370786517,1.47191011235955,0.0152040867238099
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7796203,0.102420856610801,1.06145251396648,0.923130440405209
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7803932,-0.454545454545455,1.08391608391608,0.674956824198369
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7808399,-0.934579439252337,1.02803738317757,0.363302140886898
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7833201,0.248041775456919,1.2402088772846,0.841480581121794
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7859819,0.793478260869565,1.32608695652174,0.549599312182851
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs786244,2.6421052631579,1.24210526315789,0.0334102265472392
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7863447,-1.10846245530393,0.822407628128725,0.177714325380176
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7864396,0.990806945863126,1.15423901940756,0.390667719681364
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs78721320,-0.198928844682479,1.08645753634277,0.854720660874366
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs790647,0.202429149797571,0.917678812415654,0.825413062302686
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7924036,-0.186542305129913,0.732844770153231,0.799074192526507
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs79265434,-0.922350922350922,0.767910767910768,0.229705695991603
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs79269403,-1.07118175535591,0.891499654457498,0.229537773153251
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7928622,-0.979228486646884,1.16716122650841,0.401478820832747
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs794369,0.998948475289169,1.15667718191378,0.3877876816066
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs795230,-0.724789915966387,1.18697478991597,0.541451530643026
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs79523955,0.321864594894562,0.921198668146504,0.726790842089085
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7964138,-1.33540372670807,1.44927536231884,0.356826717556643
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7977614,-0.943396226415094,0.935849056603774,0.313423490981098
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs7993663,0.0508474576271186,0.983050847457627,0.958748503692605
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs8004294,0.216783216783217,1.15384615384615,0.850971671438905
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs801545,-1.74650698602794,1.34730538922156,0.194873424102934
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs80171383,0.779310344827586,1.08965517241379,0.474491725550299
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs8020034,-0.897867564534231,1.0381593714927,0.387112963987488
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs80257979,-0.53464499572284,1.14627887082977,0.640916393838932
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs8049014,-0.0187265917602996,1.25468164794007,0.988091717341803
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs8097125,-0.561529271206691,1.35005973715651,0.677461809132882
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs818415,-0.728744939271255,1.23076923076923,0.553780102756492
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs8192675,2.07329842931937,1.29842931937173,0.110316050379651
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs836997,-0.899653979238754,1.3840830449827,0.51569222161173
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs837080,-0.302197802197802,1.01648351648352,0.766239544861786
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs892612,-1.48907103825137,1.03142076502732,0.148820958684197
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs894067,-0.0864553314121037,1.09510086455331,0.937074486238219
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9289300,-1.38227513227513,1.07142857142857,0.197007796760378
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9302631,1.55260469867211,1.38917262512768,0.263717761833697
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9320493,-0.315638450502152,1.26255380200861,0.802587348634153
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9342482,0.055379746835443,1.00474683544304,0.956044368193987
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9349956,-2.58373205741627,1.11642743221691,0.0206520548924176
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9367942,1.26846220677672,1.25108601216334,0.310635773803522
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9372625,-0.82668904741922,0.495174150230802,0.0950200085005753
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9384679,1.16788321167883,1.16788321167883,0.317310507862914
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9386319,0.494450050454087,1.13017154389506,0.661748776081758
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9429848,-0.285714285714286,1.36645962732919,0.8343772713561
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9436635,0.383080606544294,1.4365522745411,0.78972582092805
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9436866,-0.0743889479277365,0.908607863974495,0.934749021275481
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9446060,1.10705596107056,1.338199513382,0.408082498190645
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9503598,-4.05004633920297,1.03799814643188,9.54856693827672e-05
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9529119,-0.0463320463320463,0.942084942084942,0.960775588379686
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9530945,-1.63430420711974,1.25404530744337,0.192497682227443
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9541479,-0.0804597701149425,1.26436781609195,0.949259776414252
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9556958,0.333333333333333,1.03703703703704,0.747885634053571
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9616906,-0.227120908483634,0.748162992651971,0.761454421597889
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9633970,-0.126582278481013,1.41350210970464,0.928643039746947
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9640815,-0.424481737413623,1.38203356367226,0.758734637914679
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs964916,-0.226757369614512,1.281179138322,0.859515340764875
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9679654,-0.249520153550864,1.07485604606526,0.816427058747706
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9682919,-1.67338709677419,1.1491935483871,0.145353824895128
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs969512,-1.0728582866293,0.912730184147318,0.239819289625164
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9704097,-0.533980582524272,1.06796116504854,0.617075077451974
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9797233,-0.703052728954672,1.11933395004625,0.529938974453337
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9811913,0.915637860082304,1.30658436213992,0.483435701512778
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9824882,1.59960745829244,1.33464180569185,0.230710979932735
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9853928,-0.412926391382406,1.05026929982047,0.694199543672408
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9858921,-1.31756756756757,1.25,0.291858170073514
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9876485,-0.868852459016394,1.20491803278689,0.47085510580875
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9882532,0.231788079470199,0.951986754966887,0.807634923795801
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9903071,3.4578313253012,1.37349397590361,0.0118176255087237
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9914918,-1.39393939393939,1.07359307359307,0.194154350796657
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs991911,0.748538011695906,1.32163742690058,0.571141141282787
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9933256,-1.98412698412698,0.970017636684303,0.0408100661166123
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9936270,-0.382352941176471,0.955882352941176,0.689156516779352
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9936954,-0.135802469135803,1.40740740740741,0.923130440405209
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9938678,-2.29520295202952,1.15129151291513,0.0461969071388654
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9964724,-0.333670374115268,0.637007077856421,0.600411028614905
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9977306,-0.608175473579262,1.21635094715852,0.617075077451974
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9992915,0.354879594423321,1.40684410646388,0.800846092097225
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,rs9995567,0.150300601202405,1.18236472945892,0.898846495337432
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,All - Inverse variance weighted,-0.377724849924498,0.0504777987894139,7.2650561066978e-14
Years of schooling || id:ieu-a-1239,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ieu-a-1239,finn-b-I9_IHD,,All - MR Egger,-0.718872686796298,0.176486091070616,5.38046187864409e-05
