exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs10050620,-1.30046979471334,1.42551496728193,0.36162097055701
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62107261,0.819480215406228,1.11357938678895,0.461793117829293
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62124758,0.704372067183206,2.23216500163692,0.752339876665627
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62161461,2.4534400125398,1.89119334299943,0.194528913974972
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62183912,1.6840191295152,1.28362297284725,0.189544899611112
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62190049,1.84936395635501,1.75765995851923,0.292719765821562
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62218301,1.59645232815965,1.25055432372506,0.201745004978068
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62261725,-0.235706990021737,0.986477402683568,0.811153617896822
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62331463,-1.30793601857269,1.55317402205507,0.399729035501385
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62393063,-0.0897175528314044,1.19079661030773,0.93994223469225
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62393181,1.77646073168461,1.2179228597139,0.144675584437285
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62443626,1.35838331487325,1.43675158303902,0.344426866305938
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs62447181,1.69221440356493,1.79092691043955,0.344719178331812
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6265,-0.177926049485683,0.834028356964137,0.831066975685199
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs629471,1.24839096275911,1.66452128367881,0.453254704753736
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6425839,-0.101901184965208,1.58674702302967,0.948794906468399
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6433672,-2.87417162998262,1.64676737518577,0.0809254221404544
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs644045,1.53190816457635,1.22552653166108,0.21129954733371
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6441176,-3.23804950471059,1.24455644228672,0.00927440522548603
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6478538,-0.435236295225131,1.25130434877225,0.727970796961297
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6480742,-2.10438957882569,1.88703478664651,0.264771904040332
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6495017,1.53734048981623,1.39515871041126,0.270500440674654
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6533413,1.00496519065625,1.76697176379121,0.569525810759094
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6538790,2.22084673005393,1.63339694984612,0.173940985329263
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6543214,2.11861130441506,1.7010747699683,0.21296471394587
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6551304,2.78439954668021,1.53386220641682,0.0694798734636229
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6561937,3.22028781322331,1.13213243433632,0.00444889433892135
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6575340,-0.344497607655502,1.08133971291866,0.750041934181799
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6602997,0.146606069491277,0.680252162439525,0.829364071207772
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs663129,-0.36360698125404,0.707013574660634,0.607052248071005
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6674490,-1.37983839657367,1.50158884333017,0.358137983510638
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6707827,1.75839634253561,1.7445507020432,0.31348494384235
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs671240,1.1338526931767,1.631641680425,0.487108412415213
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs672187,0.963105645280782,1.17610016298711,0.412844817776042
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6740162,-0.564939833907689,1.22957493262262,0.645904258226149
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6744646,-0.459307639663971,0.679775306702676,0.49924658287522
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs67609008,-1.99876832654472,1.53418974253703,0.192637279169995
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs67776659,-0.0191116887088143,1.41426496445226,0.989218104362429
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6846318,2.64178398118259,1.58224495129652,0.0949900457312424
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6860245,-1.67718071495528,0.765118694737909,0.0283756813378931
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6862472,-2.15237674280059,1.4797590106754,0.145795140951976
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6931038,0.237359661100374,1.61154717273412,0.882905633792368
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6935311,0.718759478640625,1.71064755916469,0.674362680661345
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6938973,-0.58116204735087,0.802557113008344,0.468981059723151
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6945561,-0.075561557302107,1.38169704780996,0.956387428015015
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs6977416,-0.894552177240605,1.12315995586876,0.425764613214113
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs698838,1.97908681427147,1.37784525044216,0.150898894831981
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs699330,-1.19503980879363,1.70719972684804,0.483927304446146
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7027304,-0.497902980955741,1.29242901439575,0.700055238225305
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs708437,-0.325871314721302,1.65542627878421,0.843944614104874
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7097348,-0.971245075483953,1.46900817666948,0.50851161818156
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7124681,0.317414132864266,0.753858565552631,0.673716649749524
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7132908,-0.200102910068035,0.80041164027214,0.802587348634153
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7141213,0.262199658484945,1.8190101307393,0.88538664669847
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7154726,-3.11304274237909,1.96454153645282,0.113053747335469
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs719802,2.37415662530893,1.20276657229307,0.0483916313681771
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7206608,1.1315767561324,1.21697877546315,0.352461927180254
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7213608,-0.210398354217318,0.880556075057665,0.811153617896822
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7218014,3.01973489616652,0.880469400249008,0.000604276765459644
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7230974,-2.55978443920512,1.85247558100371,0.167027534908542
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7235179,-0.088570559736414,1.69760239494794,0.958390118990601
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72634826,1.85117566638078,1.13787862061938,0.103765630201192
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72651329,2.06721865458114,1.37409239980982,0.132472028117826
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72668171,1.12356330075382,1.68534495113073,0.504985075093846
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72744607,1.6201564366702,1.66242138719203,0.329770488737675
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72811755,0.328227571115974,1.49343544857768,0.82604232532775
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72823964,1.52204469654754,1.63016809029135,0.350472354425188
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72892910,0.282637410810593,0.778694907335306,0.71663255157525
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs72917533,0.27771606309709,1.4533807302081,0.848460720964246
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs73034216,0.990648981223664,1.54494067309881,0.52137886462133
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs73049380,2.82161481430766,1.91911301708426,0.141488569571007
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7308788,1.0972117261113,1.4670583753623,0.454520984483376
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs73091318,-1.60816724939394,1.26413146967285,0.203319154354307
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7314469,0.177776628514725,1.7939277968304,0.921059587382987
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs73371569,-0.324749131296074,1.84295132010522,0.860127822797923
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7338169,-1.47423839285335,1.74357040693232,0.397815852119185
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs74278876,0.470687910381022,1.23163336549701,0.702338532209919
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs74288880,-5.16315572077654,2.24362584957381,0.0213772087149479
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7442885,1.56748454176677,1.10275294395652,0.155192205233756
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs745249,-0.557501551537337,1.20967317786403,0.644892188366209
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs74618095,-0.849751235325859,1.3489800860798,0.528746102513362
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7463186,-0.334411707877749,1.35003245032128,0.804361562650309
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs75035127,1.89763113703041,1.91351089549928,0.321343283645125
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7537581,-0.942238342247887,1.34605477463984,0.483927304446146
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs75499503,-1.39630233753705,0.825087744908257,0.0905873219215137
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7553158,0.781131762282076,1.77382004351555,0.659671341714375
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs75557510,0.784511655209871,1.39346825470844,0.573440245712635
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs75695257,-1.10845486355252,1.8281233197396,0.544292426754408
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7575523,-0.601028617548319,0.953059664969476,0.528282066059112
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7636464,0.369134857267855,1.49021109045171,0.804361562650309
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs764729,0.558275664644996,1.61543596578127,0.729652188693264
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7655064,-0.958719740408193,1.29980272497649,0.460764453103053
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7665222,0.631298783613504,1.38885732394971,0.649436283726755
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7667864,3.63032323012786,1.40913862222068,0.00998722824416982
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs76702514,0.948657383325801,1.38567932395904,0.493586656306935
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs76856798,-1.13457600251055,1.51679132250524,0.45445375780408
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7696754,1.87953618830061,1.44579706792355,0.193600969171221
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs770082,0.339542581377951,1.23768747405511,0.783826203722463
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs77221192,0.409795173681885,0.919366563564577,0.655787643201322
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7723495,-5.05428210828212,1.61619486020649,0.00176436174203496
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7739335,0.474394992360392,0.776282714771551,0.541126024471668
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7746618,-0.739883489290536,1.57748743943076,0.639050659512982
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7774,0.697044210833354,1.19033703696157,0.558154037251215
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs77927866,1.08750979891642,1.82762063429009,0.551815849704386
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs78081111,-1.14821391225185,1.50361345652028,0.445083972938247
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7826830,-0.566100384839396,1.83982625072804,0.75831647352629
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs78277800,2.03019391276014,1.3701720234266,0.138418189310927
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7837172,0.572023780225803,1.58304255457839,0.717841903272377
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs78378788,-0.458288578589331,1.22448979591837,0.70820418892412
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs785510,0.283933765613728,1.30399210874453,0.827630187714381
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7865801,0.24848458912383,1.58754043051336,0.875621785073035
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs78759867,-2.84060147626902,1.68748602550635,0.0923105810118989
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs78886584,-0.964859805870207,1.42799251268791,0.49924658287522
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7893571,1.0690858552305,1.50181108234761,0.476548744736444
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7927346,-0.894641099812125,1.58595467693968,0.57268433313998
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7957882,0.467734348272323,1.48338607594937,0.752522257739738
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7975187,1.84567146613627,1.49825095486356,0.217992397361297
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs79847714,1.03708693802298,1.14345482910226,0.364419095392323
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs7987928,-0.0555272777752071,1.2678728425339,0.965067318120744
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs80135274,1.59893491355962,1.70335515281249,0.347886170841876
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8014124,-2.30104426803105,1.8442193030543,0.212138588619269
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8020365,-0.893844391623023,0.840875835082399,0.287785522161792
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8049660,2.59051897182166,1.51904777405249,0.0881278362115735
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8062006,0.499748382500439,1.34815842721049,0.710868696244648
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8089514,-0.34135564615893,1.72043245664101,0.842722183047404
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs811054,3.51874788875127,1.57639905416057,0.0256055226840274
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8119351,0.369815759001376,0.976071101626583,0.70477550059045
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs812949,-0.344449730791007,1.2486302741174,0.782654008414754
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs8132491,-0.734616704702149,1.40901892541232,0.602110772290203
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs853961,-0.641567820668963,1.16551487421528,0.582004785883696
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs879620,-1.22334362054105,1.01945301711754,0.230139340443417
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs906835,2.45161844729147,1.39009293403124,0.0777932213471331
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs910244,1.75777599249355,1.52258061321625,0.248306898095421
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9304665,0.340653479828524,1.2880959706016,0.791423318308969
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs935166,4.06257366549471,1.39180764466022,0.00351247570812243
