exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p,outcome_code
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs893929,0.422777977467724,0.0959161281023593,1.04431592409528e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs906754,0.417533617280001,0.0961289765710372,1.40247701246854e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9286351,0.409704845851624,0.0964989736939027,2.17920562366966e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9291634,0.399224159985699,0.0951549649009447,2.72251289739287e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9292141,0.411907298400529,0.09642252191195,1.93815150152234e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9328077,0.410184371705711,0.0964494445210835,2.11073302355585e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9375459,0.415782291096668,0.0968587505018176,1.7654025760978e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9457853,0.410695320711165,0.0964555232357163,2.06381584013817e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9472141,0.406467955700263,0.0963552254733497,2.46007261331026e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9479072,0.414954849526921,0.0963211539293334,1.64711733994867e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs951914,0.405455229564937,0.0965715043358349,2.68691695979889e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9811721,0.412464744678899,0.0964137852929796,1.88522303554226e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9836592,0.412511484721263,0.0964720404624468,1.90307437034971e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9844972,0.410472173941312,0.0964692809165241,2.09093728718466e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,rs9897348,0.410719430476839,0.0964425133237209,2.056220731198e-05,DD
"Non-cancer illness code, self-reported: hypertension || id:ukb-b-14057",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-14057,finn-b-F5_DEPRESSIO,,All,0.410350723292708,0.0962361117282632,2.00799976808938e-05,DD
